0.00131626,0.972923,0.321498,0.967752,0.614791,0.967752,0.00097247,0.903103,0.722451,0.976174,0.271502,0.976174,0.00220929,0.931316,0.391592,0.945872,0.574979,0.945872,0,-nan(ind),1,1,-0,1,0.00167374,0.981447,0.22276,0.958993,0.767985,0.958993,0.00160389,0.956621,0.364182,0.960705,0.563878,0.960705,
0.00857143,0.921521,0.116382,0.817903,1.02353,0.815128,0.00778934,0.897747,0.142752,0.825056,0.948517,0.823497,0.00922956,0.879702,0.133468,0.80144,0.976556,0.798721,0.00571086,0.856342,0.22296,0.862187,0.745006,0.861977,0.0104801,0.897263,0.102207,0.778588,1.10187,0.775091,0.00536707,0.790475,0.28907,0.869044,0.638229,0.86899,
0.0047021,0.985997,0.0956332,0.886767,1.13704,0.88657,0.00465347,0.979063,0.101942,0.887816,1.10018,0.887641,0.00467744,0.940179,0.177648,0.886566,0.889962,0.88645,0.000594439,0.954726,0.689337,0.985436,0.265545,0.985436,0.00263526,0.982984,0.163361,0.935481,0.886122,0.935477,0.00203808,0.968978,0.246614,0.950067,0.720672,0.950067,
0.00305301,0.988495,0.139194,0.925246,0.998899,0.925242,0.00312149,0.987617,0.119038,0.923613,1.04748,0.923604,0.00263252,0.981094,0.194229,0.935503,0.877977,0.935503,0.000924531,0.96244,0.463677,0.977349,0.418777,0.977349,0.00200247,0.98556,0.179094,0.95094,0.865259,0.95094,0.00134023,0.976693,0.312215,0.967164,0.64499,0.967164,
0.00299685,0.983545,0.179998,0.92689,0.909319,0.926859,0.00295097,0.986298,0.169289,0.927746,0.949529,0.927742,0.00247295,0.962367,0.265088,0.939457,0.742458,0.939453,0.00113546,0.946288,0.448294,0.972181,0.408867,0.972181,0.00214902,0.972483,0.238881,0.947349,0.763629,0.947349,0.00107109,0.985187,0.323609,0.973758,0.625333,0.973758,
0.0029448,0.973366,0.224287,0.927897,0.830685,0.927893,0.00289823,0.980923,0.205075,0.929083,0.871656,0.929074,0.0023531,0.960551,0.273508,0.942394,0.719899,0.942389,0.000828654,0.961012,0.462357,0.979698,0.388093,0.979698,0.00170867,0.959179,0.331549,0.958138,0.6035,0.958138,0.000935488,0.976041,0.422315,0.977081,0.48838,0.977081,
0.00560814,0.957803,0.167935,0.86712,0.964016,0.866668,0.00533626,0.967068,0.158753,0.871723,0.986996,0.871477,0.00429256,0.92995,0.225007,0.895638,0.814372,0.895557,0.00181345,0.913354,0.420996,0.95557,0.441518,0.95557,0.00312423,0.937109,0.280447,0.923814,0.703883,0.923779,0.00167443,0.962348,0.390213,0.958977,0.5504,0.958977,
0.00750103,0.887837,0.156724,0.827545,0.943755,0.826413,0.00596357,0.827729,0.281953,0.85783,0.735442,0.857436,0.00624435,0.853941,0.228424,0.850459,0.800094,0.850114,0.00274688,0.859304,0.411203,0.932701,0.463972,0.932701,0.00477948,0.905921,0.224952,0.883619,0.796387,0.883547,0.00292015,0.812442,0.518165,0.928501,0.434889,0.928497,
0.00807287,0.844481,0.173628,0.814564,0.894124,0.813329,0.00649226,0.764149,0.28551,0.844116,0.68919,0.843799,0.00627311,0.798206,0.283122,0.848993,0.716943,0.848725,0.00332078,0.839078,0.369289,0.918641,0.501097,0.918641,0.00493083,0.879215,0.255047,0.879776,0.74975,0.879718,0.00331119,0.807468,0.457012,0.918876,0.464211,0.918876,
0.00356663,0.965137,0.193192,0.912752,0.848136,0.912738,0.00364471,0.897266,0.29588,0.910749,0.656036,0.910745,0.00321874,0.838344,0.46039,0.92123,0.511264,0.921221,0.00063142,0.880814,0.840222,0.98453,0.160106,0.98453,0.0018381,0.972415,0.288343,0.954966,0.668848,0.954966,0.00133269,0.931363,0.545309,0.967349,0.414968,0.967349,
