0.00176483,0.973117,0.259003,0.956851,0.702986,0.956842,0.00173469,0.972288,0.31142,0.9575,0.665035,0.9575,0.00122997,0.977617,0.351369,0.969955,0.601903,0.969946,0,-nan(ind),1,1,-0,1,0.000404054,0.976564,0.558222,0.990101,0.307868,0.990101,0.000638269,0.977508,0.44935,0.984362,0.445752,0.984362,
0.00152924,0.972955,0.278641,0.962534,0.650701,0.962534,0.00154705,0.950522,0.382464,0.962142,0.535112,0.962138,0.00164019,0.930639,0.412166,0.959815,0.470841,0.959815,0,-nan(ind),1,1,-0,1,0.000445829,0.983596,0.474467,0.989077,0.424958,0.989077,0.00071908,0.963803,0.479556,0.982383,0.361017,0.982383,
0.00186002,0.960272,0.300306,0.95443,0.638302,0.95443,0.00171209,0.935057,0.399003,0.958054,0.502892,0.958054,0.0018655,0.917971,0.410112,0.954295,0.472485,0.954295,3.15025e-05,0.90535,0.990304,0.999228,0.0151468,0.999228,0.00044446,0.975051,0.610516,0.989111,0.338171,0.989111,0.000922476,0.9465,0.534405,0.977399,0.344641,0.977399,
0.00175181,0.960152,0.31863,0.957081,0.617875,0.957081,0.00169292,0.936377,0.399652,0.958523,0.503673,0.958523,0.00175524,0.924373,0.409271,0.956997,0.47149,0.956997,3.28722e-05,0.916262,0.988774,0.999195,0.0170695,0.999195,0.000389673,0.973653,0.665761,0.990453,0.300458,0.990453,0.000869059,0.944614,0.5748,0.978708,0.32261,0.978708,
0.00215792,0.956221,0.290557,0.947131,0.653408,0.947131,0.00194083,0.943335,0.360585,0.95245,0.574261,0.95245,0.00182852,0.933925,0.394415,0.955201,0.521437,0.955201,0.000303383,0.908892,0.903784,0.992567,0.103946,0.992567,0.00069511,0.968001,0.522935,0.98297,0.396527,0.98297,0.000836187,0.951492,0.538374,0.979513,0.339069,0.979513,
0.00288522,0.959122,0.221809,0.929885,0.773364,0.929836,0.00265991,0.926212,0.333434,0.93545,0.625322,0.935396,0.00237159,0.910101,0.406534,0.942424,0.538634,0.942379,0.000267087,0.890067,0.92756,0.993456,0.0835222,0.993456,0.000767018,0.977871,0.41909,0.981208,0.501487,0.981208,0.000896453,0.955222,0.471558,0.978037,0.376288,0.978037,
0.0027599,0.947534,0.263899,0.932383,0.706937,0.932383,0.002927,0.887664,0.402523,0.928333,0.563906,0.928329,0.00213738,0.840123,0.627389,0.947634,0.383636,0.947634,0.000304068,0.910392,0.902187,0.99255,0.105219,0.99255,0.00130462,0.970558,0.343819,0.968037,0.593652,0.968037,0.00111355,0.945342,0.450726,0.972718,0.393797,0.972718,
0.0022134,0.947976,0.314031,0.945861,0.636193,0.945852,0.00242912,0.907712,0.415889,0.940487,0.543578,0.940487,0.00184495,0.863413,0.63447,0.954799,0.369438,0.954799,0.000280783,0.930243,0.887815,0.993121,0.115288,0.993121,0.00103821,0.967972,0.423858,0.974564,0.508252,0.974564,0.00096973,0.952683,0.45506,0.976242,0.386464,0.976242,
0.00271881,0.965771,0.323247,0.933613,0.674,0.933591,0.00260512,0.956914,0.350012,0.936398,0.60679,0.936376,0.00249829,0.925826,0.365134,0.939016,0.568033,0.938993,0.000130804,0.924714,0.95112,0.996795,0.0587384,0.996795,0.000964251,0.971765,0.451607,0.976376,0.486912,0.976376,0.000677989,0.965372,0.600616,0.983389,0.331136,0.983389,
0.00189289,0.91749,0.454717,0.953624,0.483579,0.953624,0.00160937,0.914334,0.506623,0.96057,0.419055,0.96057,0.00158061,0.881511,0.645741,0.961275,0.360873,0.961275,2.32845e-05,0.659715,0.997184,0.99943,0.0052713,0.99943,0.000325983,0.970658,0.712118,0.992013,0.226134,0.992013,0.000596494,0.919509,0.790755,0.985386,0.195223,0.985386,
0.00267566,0.984883,0.187771,0.934491,0.900951,0.934487,0.00211135,0.962968,0.275796,0.948317,0.691065,0.948312,0.00230037,0.95273,0.291054,0.943641,0.673499,0.943641,0.000564306,0.971355,0.490457,0.986174,0.348165,0.986174,0.00132105,0.987127,0.277652,0.967634,0.69019,0.967634,0.00086632,0.951205,0.52788,0.978775,0.350487,0.978775,
0.00177304,0.9914,0.208085,0.956695,0.85295,0.956681,0.00160047,0.990428,0.255857,0.960789,0.751932,0.960789,0.000824545,0.966807,0.679638,0.979799,0.319846,0.979799,0.000226681,0.951399,0.874771,0.994446,0.12239,0.994446,0.00090741,0.991349,0.255791,0.977768,0.693023,0.977768,0.00084372,0.987118,0.367668,0.979329,0.54468,0.979329,
0.00239282,0.98265,0.282565,0.941421,0.744755,0.941416,0.00225586,0.978846,0.312692,0.944821,0.66624,0.944812,0.00161074,0.949932,0.531053,0.960582,0.48744,0.960577,0.000909464,0.938705,0.593991,0.977718,0.314499,0.977718,0.00117929,0.981511,0.344165,0.971107,0.576513,0.971107,0.00119641,0.972706,0.395315,0.970688,0.517122,0.970688,
